"STNID","NAME","CTRY","COUNTRY_NAME","ISO2C","ISO3C","STATE","LATITUDE","LONGITUDE","ELEVATION","BEGIN","END","YEARMODA","YEAR","MONTH","DAY","YDAY","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH"
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-17,2024,6,17,169,11.8,24,3.3,24,1015.3,24,1013.8,24,NA,0,3.5,24,6.2,NA,20,NA,4.7,"*",0,"G",NA,0,0,0,0,0,0,0.8,1.4,56
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-18,2024,6,18,170,10.8,24,6.2,24,1016.5,24,1015,24,NA,0,1.8,24,3.6,NA,20.1,NA,3.5,"*",0,"G",NA,0,0,0,0,0,0,0.9,1.3,73.2
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-19,2024,6,19,171,11.6,24,6.4,24,1017.6,24,1016.1,24,NA,0,1.3,24,4.1,NA,20.7,NA,3.4,NA,0,"G",NA,0,0,0,0,0,0,1,1.4,70.4
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-20,2024,6,20,172,14.1,23,7.6,23,1018.6,23,1017.1,23,NA,0,1.3,23,4.1,NA,23.8,NA,5.8,NA,0,"G",NA,0,0,0,0,0,0,1,1.6,64.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-21,2024,6,21,173,18.6,24,15.2,24,1019.2,24,1017.7,24,NA,0,2.6,24,5.1,NA,24.1,NA,7.6,NA,0,"G",NA,0,0,0,0,0,0,1.7,2.1,80.6
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-22,2024,6,22,174,14.3,24,9.5,24,1019.8,24,1018.2,24,NA,0,3.1,24,4.1,NA,17.8,NA,11.5,"*",0.25,"G",NA,0,1,0,0,0,0,1.2,1.6,72.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-23,2024,6,23,175,12.7,24,8.3,24,1018.1,24,1016.6,24,NA,0,2.6,24,5.1,NA,21.6,NA,7,"*",0,"G",NA,0,0,0,0,0,0,1.1,1.5,74.6
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-24,2024,6,24,176,16.1,24,13.2,24,1019.5,24,1017.9,24,NA,0,2.6,24,4.1,NA,21.5,NA,6.8,NA,0,"G",NA,0,0,0,0,0,0,1.5,1.8,82.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-25,2024,6,25,177,17.6,19,13.1,19,1021.4,19,1019.9,19,NA,0,1.4,19,3.1,NA,24.6,NA,12.2,NA,0,"H",NA,0,1,0,0,0,0,1.5,2,74.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-26,2024,6,26,178,17.8,19,16.7,19,1021.4,19,1019.8,19,NA,0,1,19,2.6,NA,20.6,"*",12.6,NA,0.76,"B",NA,0,1,0,0,0,0,1.9,2,93.3
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-27,2024,6,27,179,17.3,20,16.7,20,1021.6,20,1020,20,2.1,5,1,20,2.6,NA,19.6,NA,14.9,"*",2.29,"G",NA,0,1,0,0,0,0,1.9,2,96.3
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-28,2024,6,28,180,18.8,24,16.9,24,1022.8,24,1021.2,24,NA,0,2.5,24,4.6,NA,23.7,NA,14.9,NA,0,"G",NA,0,0,0,0,0,0,1.9,2.2,88.7
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-29,2024,6,29,181,17.6,24,15.2,24,1021.8,24,1020.2,24,NA,0,1.2,24,4.1,NA,23.8,NA,12.1,"*",0,"G",NA,0,0,0,0,0,0,1.7,2,85.8
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-30,2024,6,30,182,20.2,24,17.7,24,1018,24,1016.5,24,NA,0,3.1,24,5.7,NA,24.7,NA,11.7,NA,0.25,"G",NA,0,1,0,0,0,0,2,2.4,85.6
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-01,2024,7,1,183,19.3,24,16.8,24,1018.8,24,1017.2,24,NA,0,2.8,24,4.6,NA,23.1,NA,16.5,"*",3.3,"G",NA,0,1,0,0,0,0,1.9,2.2,85.5
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-02,2024,7,2,184,16.5,24,15.6,24,1020.2,24,1018.6,24,NA,0,4.2,24,5.1,NA,18.9,NA,15.5,"*",8.89,"G",NA,0,1,0,0,0,0,1.8,1.9,94.4
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-03,2024,7,3,185,16.3,24,14.6,24,1022.6,24,1021,24,NA,0,5.1,24,6.7,NA,19.6,NA,14.6,"*",7.11,"G",NA,0,1,0,0,0,0,1.7,1.8,89.7
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-04,2024,7,4,186,16.6,24,13.3,24,1025,24,1023.4,24,NA,0,4.7,24,6.2,NA,20.4,NA,13.4,"*",1.52,"G",NA,0,1,0,0,0,0,1.5,1.9,80.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-05,2024,7,5,187,16.6,24,14.1,24,1027.3,24,1025.7,24,NA,0,4.6,24,6.2,NA,21.5,NA,12.6,NA,8.89,"G",NA,0,1,0,0,0,0,1.6,1.9,85.2
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-06,2024,7,6,188,17,24,14.9,24,1027.1,24,1025.5,24,NA,0,3.4,24,5.7,NA,20.9,NA,14.1,NA,6.1,"G",NA,0,1,0,0,0,0,1.7,1.9,87.4
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-07,2024,7,7,189,17,24,14.7,24,1025.1,24,1023.5,24,NA,0,3.1,24,6.2,NA,21.4,NA,13.7,"*",3.81,"G",NA,0,1,0,0,0,0,1.7,1.9,86.3
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-08,2024,7,8,190,17.6,24,15.1,24,1022.8,24,1021.2,24,NA,0,2.4,24,6.2,NA,21.7,NA,13.5,NA,0.51,"G",NA,0,1,0,0,0,0,1.7,2,85.3
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-09,2024,7,9,191,17.6,24,15.5,24,1020.7,24,1019.1,24,NA,0,2.2,24,4.1,NA,24,NA,13.5,"*",0,"G",NA,0,0,0,0,0,0,1.8,2,87.5
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-10,2024,7,10,192,18.2,24,15.9,24,1019.3,24,1017.7,24,NA,0,2.9,24,4.1,NA,23.6,NA,13.3,NA,0.51,"G",NA,0,0,0,0,0,0,1.8,2.1,86.4
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-11,2024,7,11,193,17.7,23,14.9,23,1015.2,23,1013.7,23,NA,0,3.1,23,4.6,NA,23.3,NA,13.6,"*",0.25,"G",NA,0,0,0,0,0,0,1.7,2,83.7
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-12,2024,7,12,194,16.4,20,12.6,20,1011,20,1009.5,20,NA,0,1.5,20,3.6,NA,23.9,NA,10.9,"*",0,"G",NA,0,0,0,0,0,0,1.5,1.9,78.2
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-13,2024,7,13,195,14.6,17,7.8,17,1012.3,17,1010.8,17,NA,0,3.3,17,4.6,NA,22.3,NA,10,"*",0,"G",NA,0,0,0,0,0,0,1.1,1.7,63.7
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-14,2024,7,14,196,13.4,16,7,16,1012.5,16,1011,16,NA,0,2.8,16,3.6,NA,20.7,NA,8.6,"*",0,"G",NA,0,0,0,0,0,0,1,1.5,65.2
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-15,2024,7,15,197,10.4,24,5.1,24,1012.3,24,1010.8,24,NA,0,2.1,24,5.1,NA,18.9,NA,4.3,"*",0,"G",NA,0,0,0,0,0,0,0.9,1.3,69.7
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-16,2024,7,16,198,11.7,24,4.2,24,1012.9,24,1011.4,24,NA,0,3.4,24,6.7,NA,19.7,NA,4,NA,0,"G",NA,0,0,0,0,0,0,0.8,1.4,60
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-17,2024,7,17,199,10,24,3.7,24,1014.9,24,1013.3,24,NA,0,3.1,24,6.7,NA,17.6,NA,3.8,"*",0,"G",NA,0,0,0,0,0,0,0.8,1.2,64.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-18,2024,7,18,200,12.1,24,5.9,24,1017.4,24,1015.8,24,NA,0,3.8,24,6.7,NA,18.7,NA,3.5,NA,0,"G",NA,0,0,0,0,0,0,0.9,1.4,65.8
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-19,2024,7,19,201,10.7,24,6,24,1018.4,24,1016.8,24,NA,0,1.5,24,4.6,NA,20.2,NA,3.6,"*",0,"G",NA,0,0,0,0,0,0,0.9,1.3,72.7
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-20,2024,7,20,202,12.8,22,8,22,1017.8,22,1016.2,22,NA,0,3.4,22,5.7,NA,21.8,NA,3.3,NA,0,"G",NA,0,0,0,0,0,0,1.1,1.5,72.6
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-21,2024,7,21,203,11.2,24,3.7,24,1021.7,24,1020.1,24,NA,0,3.4,24,7.2,NA,21.4,NA,4.6,"*",0,"G",NA,0,0,0,0,0,0,0.8,1.3,59.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-22,2024,7,22,204,14.4,24,10.2,24,1024.9,24,1023.3,24,NA,0,3.3,24,4.6,NA,21.9,NA,3.5,NA,0,"G",NA,0,0,0,0,0,0,1.2,1.6,75.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-23,2024,7,23,205,15.9,24,11.9,24,1024.4,24,1022.8,24,NA,0,3.6,24,5.7,NA,22.9,NA,7.8,NA,0.25,"G",NA,0,0,0,0,0,0,1.4,1.8,77.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-24,2024,7,24,206,15.4,24,12.1,24,1022.8,24,1021.2,24,NA,0,2.2,24,5.7,NA,23.6,NA,8.8,"*",0,"G",NA,0,0,0,0,0,0,1.4,1.7,80.7
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-25,2024,7,25,207,17.2,24,12.3,24,1022.5,24,1020.9,24,NA,0,2.2,24,5.7,NA,24.5,NA,8.4,NA,0,"G",NA,0,0,0,0,0,0,1.4,2,72.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-26,2024,7,26,208,17.9,24,14.7,24,1022.1,24,1020.5,24,NA,0,1.7,24,5.7,NA,23.9,NA,11.7,NA,0,"G",NA,0,0,0,0,0,0,1.7,2,81.6
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-27,2024,7,27,209,18.6,24,15.3,24,1020.1,24,1018.5,24,NA,0,2,24,4.1,NA,24.2,NA,14.3,NA,0,"G",NA,0,0,0,0,0,0,1.7,2.1,81.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-28,2024,7,28,210,13.7,24,6.9,24,1020.9,24,1019.3,24,NA,0,3.3,24,5.1,NA,19.2,NA,7.5,"*",0,"G",NA,0,0,0,0,0,0,1,1.6,63.5
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-29,2024,7,29,211,10.3,24,1.8,24,1024.4,24,1022.8,24,NA,0,2.5,24,5.1,NA,20.7,NA,1.7,"*",0,"G",NA,0,0,0,0,0,0,0.7,1.3,55.6
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-30,2024,7,30,212,13.1,24,7.1,24,1027.4,24,1025.8,24,NA,0,3.9,24,5.7,NA,19.9,NA,1.6,NA,0,"G",NA,0,0,0,0,0,0,1,1.5,67
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-07-31,2024,7,31,213,14.2,23,7.6,23,1027.9,23,1026.3,23,NA,0,4,23,7.2,NA,21.2,NA,7.6,NA,0,"G",NA,0,0,0,0,0,0,1,1.6,64.5
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-01,2024,8,1,214,12.8,24,7.1,24,1025.9,24,1024.3,24,NA,0,3,24,5.7,NA,21.2,NA,5.7,"*",0,"G",NA,0,0,0,0,0,0,1,1.5,68.3
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-02,2024,8,2,215,13.6,23,7.3,23,1025.2,23,1023.6,23,NA,0,3.1,23,4.6,NA,21.7,NA,5.5,NA,0,"G",NA,0,0,0,0,0,0,1,1.6,65.7
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-03,2024,8,3,216,15.3,23,11.3,23,1025.8,23,1024.2,23,NA,0,3.4,23,5.7,NA,22.3,NA,6.5,NA,0,"G",NA,0,0,0,0,0,0,1.3,1.7,77
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-04,2024,8,4,217,13.9,24,10.6,24,1025.3,24,1023.7,24,NA,0,2,24,4.6,NA,22.1,NA,8.4,NA,0,"G",NA,0,0,0,0,0,0,1.3,1.6,80.5
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-05,2024,8,5,218,15.3,24,11.1,24,1022.8,24,1021.2,24,NA,0,2,24,5.1,NA,23.4,NA,8.2,NA,0,"G",NA,0,0,0,0,0,0,1.3,1.7,76
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-06,2024,8,6,219,16.4,24,13.7,24,1021.3,24,1019.7,24,NA,0,2.5,24,5.7,NA,23.7,NA,8.7,NA,0,"G",NA,0,0,0,0,0,0,1.6,1.9,84.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-07,2024,8,7,220,17.3,24,14.3,24,1023.5,24,1021.9,24,NA,0,3.2,24,5.1,NA,23,NA,11.2,NA,0.51,"G",NA,0,0,0,0,0,0,1.6,2,82.5
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-08,2024,8,8,221,17.4,24,14.1,24,1024.2,24,1022.6,24,NA,0,3.6,24,6.2,NA,22.7,NA,13.3,NA,3.3,"G",NA,0,1,0,0,0,0,1.6,2,81
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-09,2024,8,9,222,17.3,24,15.9,24,1023.3,24,1021.7,24,NA,0,2.9,24,4.1,NA,21.1,NA,13.3,NA,18.8,"G",NA,0,1,0,0,0,0,1.8,2,91.5
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-10,2024,8,10,223,17.4,24,15,24,1023.4,24,1021.8,24,NA,0,3.3,24,5.1,NA,22.6,NA,14.5,"*",3.81,"G",NA,0,0,0,0,0,0,1.7,2,85.8
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-11,2024,8,11,224,18.7,21,16.6,21,1022.3,21,1020.7,21,NA,0,3.9,21,6.2,NA,22.4,NA,14.4,NA,0,"G",NA,0,1,0,0,0,0,1.9,2.2,87.6
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-13,2024,8,13,226,19.2,24,17.6,24,1017.7,24,1016.2,24,NA,0,6.2,24,9.3,NA,20.3,NA,17.6,"*",27.43,"G",NA,0,1,0,0,0,0,2,2.2,90.5
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-14,2024,8,14,227,19.1,24,18.1,24,1014.4,24,1012.9,24,NA,0,3.3,24,5.7,NA,20.1,NA,17.4,NA,4.32,"G",NA,0,1,0,0,0,0,2.1,2.2,93.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-15,2024,8,15,228,19.6,24,17.4,24,1013.9,24,1012.4,24,NA,0,1.3,24,3.6,NA,25.2,NA,16,"*",0.51,"G",NA,0,1,0,0,0,0,2,2.3,87.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-16,2024,8,16,229,20.7,24,18.6,24,1013.2,24,1011.7,24,NA,0,3.3,24,5.1,NA,24.2,NA,15.8,NA,0,"G",NA,0,0,0,0,0,0,2.1,2.4,87.8
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-17,2024,8,17,230,17.7,24,15.2,24,1012.6,24,1011.1,24,NA,0,3,24,6.2,NA,24,NA,10,"*",0,"G",NA,0,0,0,0,0,0,1.7,2,85.3
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-18,2024,8,18,231,15.3,24,10.2,24,1017.4,24,1015.8,24,NA,0,2.1,24,4.1,NA,23.9,NA,9.5,"*",0,"G",NA,0,0,0,0,0,0,1.2,1.7,71.6
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-19,2024,8,19,232,17.7,24,13.2,24,1022.9,24,1021.3,24,NA,0,2.7,24,5.1,NA,24.2,NA,9.3,NA,0.25,"G",NA,0,0,0,0,0,0,1.5,2,74.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-20,2024,8,20,233,16.1,18,13.9,18,1023.2,18,1021.6,18,NA,0,1.5,18,3.1,NA,24.7,NA,12.6,"*",0,"G",NA,0,0,0,0,0,0,1.6,1.8,86.8
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-21,2024,8,21,234,17.8,24,14.7,24,1021.9,24,1020.3,24,NA,0,2.1,24,4.6,NA,24.4,NA,12.4,"*",0,"G",NA,0,0,0,0,0,0,1.7,2,82.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-22,2024,8,22,235,19.8,24,16.7,24,1021,24,1019.4,24,NA,0,2.5,24,4.1,NA,25,NA,12.4,NA,0,"G",NA,0,0,0,0,0,0,1.9,2.3,82.3
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-23,2024,8,23,236,19.9,24,17.2,24,1022.4,24,1020.8,24,NA,0,2.9,24,4.1,NA,25.7,NA,14.1,NA,0.25,"G",NA,0,0,0,0,0,0,2,2.3,84.4
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-24,2024,8,24,237,18.7,24,15.2,24,1021.4,24,1019.8,24,NA,0,2.1,24,4.6,NA,25.5,NA,12.6,"*",0,"G",NA,0,0,0,0,0,0,1.7,2.2,80.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-25,2024,8,25,238,19.3,24,16.1,24,1019.3,24,1017.7,24,NA,0,2.3,24,5.1,NA,24.9,NA,12.2,NA,0,"G",NA,0,0,0,0,0,0,1.8,2.2,81.7
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-26,2024,8,26,239,19.7,24,16.8,24,1019.8,24,1018.2,24,NA,0,3,24,5.7,NA,25.1,NA,13.6,"*",0.25,"G",NA,0,0,0,0,0,0,1.9,2.3,83.4
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-27,2024,8,27,240,18.6,24,16.1,24,1021.3,24,1019.7,24,NA,0,2,24,4.6,NA,25.3,NA,13.6,NA,0,"G",NA,0,0,0,0,0,0,1.8,2.1,85.4
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-28,2024,8,28,241,21.9,24,18.7,24,1018.2,24,1016.7,24,NA,0,4.3,24,6.7,NA,25.7,NA,13.5,NA,0,"G",NA,0,0,0,0,0,0,2.2,2.6,82.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-29,2024,8,29,242,21.7,24,18.6,24,1014.8,24,1013.3,24,NA,0,4.7,24,7.7,NA,24.9,NA,20.1,"*",0,"G",NA,0,0,0,0,0,0,2.1,2.6,82.6
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-30,2024,8,30,243,22.2,24,19.2,24,1014.6,24,1013.1,24,NA,0,6.5,24,7.7,NA,25,NA,20,NA,0,"G",NA,0,0,0,0,0,0,2.2,2.7,83.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-08-31,2024,8,31,244,22.6,24,19.2,24,1016.3,24,1014.8,24,NA,0,6.3,24,8.2,NA,25.4,NA,20.9,NA,0,"G",NA,0,0,0,0,0,0,2.2,2.7,81.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-01,2024,9,1,245,22.3,24,18.3,24,1018.6,24,1017.1,24,NA,0,5.7,24,7.7,NA,25.3,NA,20.8,"*",0,"G",NA,0,0,0,0,0,0,2.1,2.7,78.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-02,2024,9,2,246,20.4,24,15.8,24,1019.5,24,1018,24,NA,0,4.1,24,7.7,NA,26.4,NA,12.9,"*",0,"G",NA,0,0,0,0,0,0,1.8,2.4,74.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-03,2024,9,3,247,20.4,24,11.8,24,1025.9,24,1024.4,24,NA,0,5.6,24,7.7,NA,24.9,"*",12.5,NA,0,"G",NA,0,0,0,0,0,0,1.4,2.4,57.8
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-04,2024,9,4,248,19.8,24,12.6,24,1026.6,24,1025.1,24,NA,0,3.3,24,6.2,NA,22.5,"*",16.5,"*",0,"G",NA,0,0,0,0,0,0,1.5,2.3,63.2
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-05,2024,9,5,249,20.8,24,12.9,24,1027.2,24,1025.7,24,NA,0,3,24,5.1,NA,23.8,"*",16.5,NA,0,"G",NA,0,0,0,0,0,0,1.5,2.5,60.6
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-06,2024,9,6,250,17.1,24,12.2,24,1027.1,24,1025.6,24,NA,0,1.8,24,5.1,NA,24.6,"*",10.3,"*",0,"G",NA,0,0,0,0,0,0,1.4,1.9,72.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-09-07,2024,9,7,251,19,24,13.8,24,1023.7,24,1022.2,24,NA,0,2.6,24,4.6,NA,25.4,"*",9.7,NA,0,"G",NA,0,0,0,0,0,0,1.6,2.2,71.8
